np,nc,no
-0.37691,-0.64209,161.687
-0.460774,-0.806885,158.127
-0.414097,-0.843506,157.917
-0.373186,-0.537109,157.08
-0.485059,-0.67627,153.31
-0.414178,-0.584717,156.661
-0.421624,-0.74585,154.462
-0.490513,-0.738525,149.854
-0.388087,-0.675049,152.681
-0.347085,-0.494385,150.273
-0.456982,-0.665283,149.645
-0.388054,-0.690918,150.901
-0.363814,-0.651855,147.445
-0.475637,-0.778809,145.875
-0.423477,-0.598145,145.246
-0.369493,-0.565186,145.246
-0.352766,-0.600586,144.827
-0.328542,-0.596924,142.838
-0.308026,-0.712891,140.848
-0.360138,-0.714111,139.801
-0.34709,-0.488281,138.649
-0.356385,-0.705566,140.22
-0.393688,-0.562744,137.811
-0.335969,-0.67627,136.031
-0.266945,-0.532227,135.193
-0.222215,-0.651855,133.204
-0.18874,-0.651855,132.785
-0.142161,-0.535889,131.633
-0.110483,-0.529785,131.214
-0.263248,-0.328369,131.214
-0.184995,-0.52002,131.214
-0.0750854,-0.527344,129.015
-0.0396792,-0.562744,128.596
-0.0378147,-0.646973,128.177
-0.0285058,-0.540771,125.245
0.0348193,-0.549316,125.559
0.00687529,-0.240479,123.988
0.0702177,-0.478516,121.999
0.165217,-0.386963,121.58
0.168923,-0.476074,120.009
0.168923,-0.378418,119.381
0.256465,-0.437012,120.428
0.295579,-0.217285,120.218
0.232314,-0.360107,118.752
0.209935,-0.360107,118.752
0.332846,-0.318604,118.333
0.379421,-0.369873,116.134
0.455755,-0.493164,114.563
0.511662,-0.296631,114.145
0.511566,-0.172119,113.411
0.625168,-0.0646973,112.993
0.697918,-0.288086,112.993
0.682998,-0.090332,113.411
0.751981,-0.106201,113.411
0.828375,-0.126953,111.003
0.845074,-0.257568,109.956
0.880442,0.0317383,109.746
0.845228,-0.126953,109.327
0.880631,0.0219727,111.317
0.926963,-0.129395,112.783
0.991912,0.0744629,110.584
1.07198,0.0463867,108.594
1.1448,0.0500488,108.594
1.13936,0.057373,108.176
1.13735,0.106201,108.594
1.26012,0.0915527,108.909
1.31951,0.175781,109.327
1.29362,0.41748,109.956
1.33476,0.424805,109.327
1.39963,0.153809,107.757
1.4835,0.142822,107.757
1.54696,0.328369,107.128
1.59157,0.289307,107.757
1.66407,0.270996,110.584
1.74955,0.335693,111.003
1.7124,0.458984,108.909
1.72212,0.256348,108.385
1.8954,0.333252,108.176
2.02723,0.377197,109.118
2.05296,0.595703,110.584
2.06782,0.450439,110.375
2.22235,0.383301,109.746
2.28402,0.645752,110.794
2.14884,0.897217,112.574
2.12104,0.523682,113.726
2.28424,0.396729,113.411
2.53504,0.623779,113.202
2.63915,0.79834,115.192
2.72847,0.695801,115.401
2.68406,0.518799,114.982
2.66359,0.562744,115.401
2.62661,0.668945,114.982
2.77197,0.927734,115.82
2.78306,0.596924,117.391
2.77892,0.670166,117.6
2.79348,0.445557,118.019
2.98909,0.981445,119.381
2.94833,0.831299,122.208
2.76271,0.755615,122.836
2.85762,0.609131,123.15
3.00216,0.670166,123.988
3.08781,0.618896,125.245
3.03195,0.905762,124.407
3.1271,0.966797,124.617
3.21226,0.769043,126.187
3.11532,0.731201,125.768
2.95014,0.606689,127.235
3.06744,0.755615,130.795
3.25507,0.78125,130.586
3.23454,0.655518,128.177
3.41741,0.958252,131.214
3.4291,0.803223,131.842
3.12928,1.11572,131.842
3.19051,0.92041,136.45
3.31848,0.675049,135.193
3.31595,0.771484,134.041
3.42346,0.499268,135.612
3.25821,0.594482,136.24
3.15663,0.60791,138.649
3.13041,0.410156,140.01
3.01662,0.633545,139.801
3.17462,0.683594,139.801
3.27659,0.692139,140.848
3.34946,0.692139,140.848
3.24982,0.892334,143.047
2.99548,0.819092,143.257
3.086,0.614014,144.618
3.1209,0.738525,143.257
2.97787,0.793457,144.827
3.09686,0.599365,146.084
3.06903,0.792236,147.027
2.91639,0.797119,147.864
2.98742,0.60791,148.283
3.05621,0.743408,150.901
2.90352,0.585938,149.645
2.84007,0.484619,147.655
2.73229,0.675049,150.901
2.64492,0.640869,148.911
2.68801,0.461426,148.074
2.68432,0.439453,151.111
2.67094,0.649414,150.901
2.6822,0.489502,151.634
2.54853,0.587158,153.519
2.45722,0.393066,153.519
2.47928,0.377197,154.671
2.39885,0.323486,153.1
2.36523,0.36377,152.681
2.32994,0.328369,154.671
2.18313,0.184326,152.053
2.13303,0.256348,154.881
2.13103,0.137939,156.87
2.04026,-0.0292969,151.844
2.08702,0.0927734,155.09
1.94308,0.344238,155.09
1.84465,0.0231934,153.31
1.85583,0.172119,157.08
1.77007,0.0415039,154.881
1.62477,-0.0561523,153.519
1.67316,0.0341797,154.462
1.66222,0.0964355,155.299
1.48354,0.0415039,156.242
1.44983,0.0463867,154.671
1.41261,-0.065918,154.462
1.33654,0.0744629,153.519
1.23976,-0.00610352,154.462
1.15036,0.0634766,154.881
1.04253,0.0158691,153.31
0.962412,-0.129395,154.043
0.874632,0.0622559,152.263
0.794587,-0.200195,151.844
0.755461,-0.13916,152.263
0.697883,0.0256348,152.472
0.666336,-0.15625,152.053
0.601052,-0.184326,151.111
0.498598,-0.2771,153.31
0.502274,-0.250244,151.111
0.444574,-0.374756,147.864
0.312388,-0.273438,149.854
0.276964,-0.245361,147.655
0.267669,-0.390625,145.037
0.219231,-0.292969,147.445
0.334722,-0.339355,146.294
0.282553,-0.439453,145.037
0.00874487,-0.236816,146.817
0.0217806,-0.336914,145.456
0.0199263,-0.546875,145.037
-0.0638994,-0.490723,144.094
-0.0173353,-0.609131,141.058
-0.0564503,-0.506592,141.267
-0.101148,-0.523682,140.22
-0.106744,-0.604248,137.811
-0.0471493,-0.541992,140.429
-0.121696,-0.476074,140.01
-0.173862,-0.618896,134.67
-0.123519,-0.488281,136.24
-0.160789,-0.578613,135.612
-0.24089,-0.465088,133.204
-0.2446,-0.621338,136.45
-0.220403,-0.620117,133.832
-0.171977,-0.804443,130.586
-0.19992,-0.639648,129.643
-0.244614,-0.65918,129.434
-0.224127,-0.493164,129.224
-0.289317,-0.621338,128.805
-0.242753,-0.623779,125.559
-0.250183,-0.648193,124.826
-0.32471,-0.644531,123.15
-0.302387,-0.576172,122.627
-0.250272,-0.665283,124.407
-0.226039,-0.800781,121.999
-0.28374,-0.683594,119.59
-0.376817,-0.67749,118.543
-0.296779,-0.631104,117.181
-0.186879,-0.704346,116.763
-0.233447,-0.892334,116.134
-0.266973,-0.701904,113.726
-0.280018,-0.60791,112.574
-0.184986,-0.576172,113.726
-0.214799,-0.759277,113.411
-0.216721,-0.587158,111.945
-0.190621,-0.688477,109.956
-0.162627,-0.72876,108.909
-0.106751,-0.648193,109.118
-0.0862643,-0.664063,107.547
-0.106759,-0.710449,104.929
-0.0936977,-0.52002,103.358
-0.0378232,-0.36377,102.102
-0.0676317,-0.606689,102.521
-0.0415478,-0.689697,101.578
0.0497185,-0.511475,99.9026
0.0813982,-0.601807,97.913
0.114916,-0.57251,97.913
0.180121,-0.516357,98.7507
0.14102,-0.55542,97.7035
0.133561,-0.371094,97.7035
0.196904,-0.296631,95.295
0.226694,-0.388184,94.8761
0.258366,-0.524902,94.1431
0.249018,-0.455322,93.5147
0.245328,-0.491943,92.8864
0.260228,-0.317383,90.2684
0.265763,-0.43457,89.326
0.342128,-0.319824,87.6504
0.355166,-0.313721,88.2788
0.394293,-0.216064,89.1165
0.340354,-0.203857,87.1268
0.234125,-0.296631,86.4985
0.325374,-0.291748,86.0796
0.411047,-0.235596,86.9174
0.422242,-0.323486,86.9174
0.45761,-0.202637,83.2522
0.505941,-0.412598,81.0531
0.600846,-0.288086,80.3201
0.660464,-0.230713,81.472
0.694046,-0.135498,84.9277
0.656958,-0.0500488,84.2994
0.574996,-0.0341797,82.8333
0.584264,-0.128174,81.6814
0.623347,-0.0512695,79.2729
0.630787,-0.0610352,79.6917
0.690398,-0.0817871,79.9012
0.785455,0.00732422,78.4351
0.768661,0.057373,79.2729
0.858047,-0.163574,79.2729
0.949352,-0.00854492,78.6445
0.966163,0.0537109,79.0634
0.876678,0.174561,79.2729
0.910127,0.341797,79.4823
0.947343,0.10376,79.6917
1.00697,0.151367,78.6445
1.15784,0.0805664,76.8643
1.22479,0.119629,76.4454
1.26208,0.264893,76.4454
1.31962,0.275879,77.4926
1.42415,0.230713,78.6445
1.47836,0.310059,79.6917
1.42223,0.26123,80.1106
1.44064,0.43457,79.2729
1.48336,0.300293,77.9115
1.48718,0.523682,77.7021
1.61018,0.491943,77.7021
1.73672,0.491943,81.0531
1.7481,0.606689,82.1003
1.68263,0.646973,81.6814
1.81109,0.280762,81.2625
1.86514,0.662842,79.9012
1.93014,0.604248,81.0531
2.13155,0.831299,84.09
2.06682,0.828857,85.8702
2.03472,0.495605,87.1268
1.99369,0.830078,86.9174
2.07558,0.769043,84.5088
2.26349,0.787354,86.0796
2.25415,0.776367,88.2788
2.30058,0.517578,90.059
2.27667,0.927734,90.8968
2.31951,0.550537,88.4882
2.35235,0.772705,88.4882
2.3244,0.9729,89.326
2.31371,0.57251,91.7345
2.38274,0.941162,93.9336
2.38104,0.675049,92.8864
2.38994,0.632324,93.3053
2.46582,0.869141,93.5147
2.42519,0.649414,95.7139
2.53706,0.699463,97.4941
2.57592,0.777588,98.9602
2.41612,0.759277,99.9026
2.43281,0.656738,99.6932
2.60354,1.02783,101.159
2.75781,0.83374,101.892
2.71131,0.76416,103.358
2.63535,0.705566,102.94
2.62799,0.736084,102.94
2.7638,0.671387,103.149
2.77723,0.825195,104.51
2.64873,0.9729,105.767
2.51266,0.612793,106.919
2.53863,0.651855,109.118
2.71334,0.809326,109.537
2.6034,0.837402,108.385
2.48419,0.507813,108.594
2.52741,0.625,109.537
2.65639,0.814209,110.584
2.61032,0.900879,113.411
2.44961,0.612793,115.401
2.44191,0.491943,113.726
2.56695,0.614014,112.993
2.54647,0.610352,114.773
2.45527,0.837402,116.134
2.46293,0.501709,117.391
2.42366,0.556641,118.962
2.36007,0.57251,118.962
2.48271,0.775146,118.962
2.41221,0.496826,118.019
2.35865,0.556641,118.333
2.40298,0.285645,118.019
2.54041,0.689697,119.381
2.40665,0.479736,122.627
2.01945,0.614014,121.789
2.08486,0.411377,120.951
2.08874,0.338135,121.37
2.03458,0.450439,121.161
2.0139,0.440674,121.999
2.14806,0.384521,122.627
2.14648,0.270996,121.789
1.95446,0.34668,123.15
1.84268,0.180664,124.198
1.78352,0.263672,124.826
1.8539,0.288086,124.407
1.80727,0.3479,124.826
1.72751,0.134277,125.559
1.655,0.134277,123.569
1.59723,0.251465,124.826
1.4949,0.222168,123.15
1.48026,0.125732,123.988
1.47469,0.281982,124.198
1.37934,-0.0854492,123.779
1.39038,-0.00488281,123.779
1.31402,0.0793457,125.978
1.2638,0.328369,125.978
1.19504,0.0524902,125.559
1.13539,-0.0158691,125.245
1.18209,-0.17334,125.768
1.09276,-0.26123,123.569
1.04803,-0.100098,123.15
0.949269,0.012207,123.36
0.852373,-0.0646973,121.999
0.776093,-0.0866699,122.417
0.783545,-0.19165,123.988
0.792866,-0.249023,123.988
0.746375,-0.368652,120.218
0.655035,-0.195313,120.742
0.602899,-0.323486,120.428
0.563728,-0.194092,119.799
0.465011,-0.286865,121.999
0.425915,-0.186768,121.999
0.317912,-0.351563,118.752
0.344015,-0.404053,117.391
0.368247,-0.639648,117.181
0.334722,-0.401611,116.972
0.222974,-0.427246,116.763
0.252774,-0.292969,116.763
0.271453,-0.45166,116.763
0.314267,-0.53833,114.563
0.258379,-0.423584,112.993
0.161504,-0.343018,112.155
0.187548,-0.544434,110.584
0.146549,-0.397949,111.945
0.0441278,-0.429688,113.202
-0.0154628,-0.424805,108.909
-0.0136125,-0.604248,108.909
-0.0285091,-0.518799,107.757
0.0404033,-0.55542,106.709
0.0217828,-0.518799,106.919
0.00502295,-0.645752,106.5
-0.0527346,-0.518799,104.301
-0.119803,-0.617676,102.521
-0.0564512,-0.526123,102.94
-0.00987997,-0.41626,104.301
-0.110458,-0.861816,103.568
-0.186829,-0.610352,101.578
-0.0713409,-0.632324,98.7507
-0.000565181,-0.668945,99.1696
-0.0694881,-0.648193,98.5413
-0.231519,-0.60791,95.0855
-0.244583,-0.693359,93.0959
-0.211063,-0.544434,91.3156
-0.239006,-0.561523,91.7345
-0.235292,-0.67749,92.8864
-0.17941,-0.593262,89.7448
-0.162665,-0.734863,89.7448
-0.086257,-0.722656,88.0693
-0.0434053,-0.787354,86.2891
-0.102996,-0.57251,85.8702
-0.114162,-0.751953,86.9174
-0.0936951,-0.710449,85.2419
-0.082524,-0.751953,84.9277
-0.0974474,-0.690918,84.09
-0.0117418,-0.617676,81.6814
-0.0061529,-0.688477,81.472
0.0311062,-0.633545,78.854
0.0348222,-0.71167,79.2729
-0.00801808,-0.566406,76.8643
0.0273793,-0.666504,76.8643
0.0906997,-0.526123,74.2463
0.0888236,-0.881348,72.6755
0.0962932,-0.552979,71.2094
0.150322,-0.539551,72.8849
0.161491,-0.582275,71.6283
0.191292,-0.450439,69.2198
0.221095,-0.513916,67.8584
0.174533,-0.439453,67.0206
0.183847,-0.568848,67.8584
0.271377,-0.447998,68.8009
0.329069,-0.533447,67.8584
0.329085,-0.422363,64.1932
0.371982,-0.606689,58.6431
0.357078,-0.0939941,58.8525
0.353355,-0.583496,61.0516
0.388699,-0.251465,63.4602
0.366292,-0.38208,63.4602
0.398002,-0.263672,61.7847
0.39994,-0.294189,59.3761
0.416689,-0.389404,57.5959
0.420336,-0.151367,57.177
0.472522,-0.36499,56.444
0.43713,-0.246582,56.0251
0.371933,-0.288086,55.3968
0.435328,-0.219727,54.7684
0.451997,-0.231934,54.559
0.513506,-0.252686,53.826
0.519108,-0.2771,53.4071
0.502332,-0.0744629,52.7788
0.535843,-0.0256348,52.5693
0.537678,-0.17334,52.7788
0.64384,-0.106201,51.8363
0.647594,-0.0891113,51.8363
0.643968,-0.0268555,51.8363
0.610467,-0.0231934,52.1504
0.591733,0.0158691,52.1504
0.649416,0.141602,51.6268
0.57487,0.146484,50.5796
0.582415,-0.0488281,49.2183
0.677455,0.0219727,47.7522
0.653215,0.0158691,46.8097
0.621395,0.100098,46.8097
0.718278,0.0866699,47.7522
0.74619,0.0805664,48.7994
0.751689,0.148926,49.2183
0.779751,0.129395,48.7994
0.854285,0.10498,48.3805
0.962364,0.140381,48.1711
0.945613,-0.00366211,48.59
0.99217,0.20752,49.2183
1.00327,0.391846,49.9513
1.00136,0.2771,50.3702
1.08148,0.413818,49.7419
1.18025,0.490723,48.1711
1.24733,0.413818,47.0192
1.20059,0.568848,46.3909
1.23972,0.621338,47.7522
1.21559,0.27832,49.4277
1.24535,0.559082,50.9985
1.35328,0.566406,52.7788
1.37187,0.585938,53.6165
1.39793,0.759277,53.4071
1.40339,0.610352,53.1976
1.4499,0.710449,52.1504
1.55244,0.683594,51.6268
1.49277,0.594482,52.3599
1.53774,0.74707,53.1976
1.62905,0.634766,55.6062
1.61746,0.644531,58.2242
1.65484,0.814209,59.5855
1.59356,0.643311,60.8422
1.60478,0.830078,60.6327
1.61383,0.776367,59.795
1.6026,0.584717,59.3761
1.72183,0.95459,58.8525
1.7888,0.706787,60.2139
1.82791,0.848389,62.413
1.86322,0.761719,65.2404
1.83328,0.959473,67.4395
1.81459,0.722656,66.8112
1.85409,0.559082,65.2404
1.97193,0.931396,63.2507
2.03478,0.778809,64.4026
1.97486,0.85083,66.6018
2.00482,0.635986,69.0103
1.96367,0.9729,71.8378
1.92295,0.570068,71.2094
1.99358,0.924072,70.267
2.06426,0.637207,70.4764
2.0548,0.688477,72.4661
2.03959,0.964355,74.8746
2.03794,0.362549,76.0265
2.00476,0.9729,76.236
2.02708,0.546875,78.4351
2.0442,0.635986,78.854
1.87292,0.661621,78.6445
1.91536,0.938721,80.1106
1.86868,0.604248,79.6917
2.0268,0.683594,81.0531
2.07719,0.620117,83.2522
2.03428,0.628662,82.3097
1.98388,0.565186,81.8909
1.95439,0.290527,81.6814
1.94486,0.712891,81.8909
1.93167,0.568848,84.9277
1.98016,0.626221,86.2891
1.8652,0.609131,85.8702
1.91563,0.432129,86.2891
1.77974,0.740967,87.3363
1.80565,0.423584,89.1165
1.91162,0.43335,89.1165
1.78493,0.455322,86.9174
1.7829,0.489502,86.0796
1.64717,0.379639,87.3363
1.63997,0.311279,90.2684
1.71062,0.391846,92.8864
1.57843,0.458984,92.4675
1.57289,0.0317383,91.3156
1.58209,0.379639,90.2684
1.53026,0.250244,90.4779
1.55437,0.3125,91.1062
1.53186,0.389404,90.8968
1.45742,0.20752,91.9439
1.50596,0.250244,92.1534
1.55082,0.102539,93.0959
1.40925,0.325928,93.9336
1.28266,0.386963,94.3525
1.22689,-0.0476074,94.1431
1.28629,0.189209,92.4675
1.23975,0.142822,91.9439
1.11315,0.0585938,91.5251
1.13522,0.0634766,91.7345
1.02366,0.0634766,94.1431
1.05546,0.0634766,95.295
1.05738,0.00854492,95.5044
0.988392,0.198975,93.3053
1.03306,0.113525,91.9439
0.945582,0.111084,91.1062
0.870944,0.00488281,91.5251
0.90639,-0.0427246,93.9336
0.831878,-0.194092,93.0959
0.755498,-0.0952148,92.1534
0.811472,-0.109863,90.4779
0.787346,-0.159912,90.4779
0.759315,-0.078125,92.677
0.669815,-0.0708008,93.3053
0.530163,-0.129395,93.5147
0.554428,-0.209961,91.1062
0.511617,-0.150146,88.9071
0.517306,-0.214844,89.5354
0.509848,-0.169678,90.6873
0.451997,-0.344238,91.7345
0.513521,0.467529,89.1165
0.500459,-0.394287,86.4985
0.409223,-0.3479,85.6608
0.349597,-0.196533,85.6608
0.364506,-0.212402,88.0693
0.34401,-0.24292,86.9174
0.347715,-0.380859,84.7183
0.347767,-0.412598,83.8805
0.288162,-0.407715,82.5192
0.284371,-0.384521,83.6711
0.234133,-0.488281,84.09
0.195006,-0.458984,82.8333
0.174516,-0.432129,83.0428
0.17081,-0.374756,81.6814
0.10746,-0.297852,80.1106
0.0459963,-0.626221,78.6445
0.0739296,-0.605469,78.4351
0.111186,-0.611572,78.6445
0.109335,-0.576172,75.8171
0.0795319,-0.611572,73.8274
0.122371,-0.587158,72.2566
0.0497334,-0.882568,70.6858
0.0739565,-0.598145,71.6283
0.157785,-0.648193,72.6755
0.0907265,-0.637207,70.6858
0.0944412,-0.693359,68.2773
0.0441431,-0.554199,67.0206
-0.00429371,-0.753174,65.8687
-0.0918403,-0.748291,66.6018
-0.101162,-0.618896,67.2301
0.0161974,-0.795898,66.0782
0.0143327,-0.656738,61.9941
0.027359,-0.722656,58.0147
0.0925478,-0.614014,55.6062
0.152155,-0.725098,55.6062
0.157773,-0.823975,57.5959
0.131677,-0.697021,59.1667
0.200606,-0.709229,59.1667
0.20435,-0.621338,57.3864
0.146611,-0.60791,54.2448
0.196881,-0.528564,52.1504
0.234129,-0.445557,50.3702
0.157744,-0.533447,49.2183
0.154019,-0.596924,48.7994
0.189432,-0.802002,47.5428
0.217383,-0.751953,46.1814
0.22293,-0.535889,45.1342
0.275062,-0.64209,44.6106
0.310465,-0.592041,44.1917
0.306768,-0.48584,43.1445
0.291859,-0.563965,41.3643
0.284415,-0.606689,40.0029
0.293692,-0.565186,39.1652
0.381205,-0.588379,38.7463
0.431513,-0.571289,38.118
0.470652,-0.52124,37.1755
0.39801,-0.469971,36.1283
0.437109,-0.515137,35.5
0.446405,-0.471191,35.1858
0.435351,-0.460205,35.5
0.444611,-0.444336,34.9764
0.431437,-0.34668,34.1386
0.455724,-0.307617,32.3584
0.46883,-0.29541,30.8923
0.433387,-0.236816,29.9499
0.46508,-0.244141,29.1121
0.507992,-0.24292,28.6932
0.50605,-0.211182,27.7507
0.517198,-0.286865,26.4941
0.481756,-0.292969,25.3422
0.496737,-0.150146,24.0855
0.574901,-0.246582,23.3525
0.56553,-0.250244,23.6667
0.515263,-0.220947,24.295
0.490987,-0.217285,24.9233
0.505983,-0.150146,25.5516
0.565682,-0.17334,25.1327
0.565614,-0.146484,24.295
0.558206,-0.0524902,22.9336
0.601003,-0.0671387,21.677
0.675424,-0.100098,20.3156
0.675401,-0.098877,19.4779
0.625139,-0.0146484,19.4779
0.632604,-0.020752,19.2684
0.612127,-0.13916,19.2684
0.640054,0.065918,19.4779
0.658681,0.0244141,19.4779
0.662426,0.447998,19.2684
0.755561,0.0598145,19.4779
0.735145,0.0500488,19.2684
0.703435,0.057373,19.2684
0.673677,0.0634766,19.4779
0.707298,0.0708008,19.4779
0.789197,0.162354,20.1062
0.785336,0.161133,20.7345
0.675312,0.22583,21.4676
0.688278,0.223389,22.0959
0.725656,0.255127,22.0959
0.744381,0.356445,21.4676
0.82621,0.455322,20.3156
0.772206,0.507813,18.5354
0.755548,0.509033,17.4882
0.820754,0.439453,16.8599
0.804121,0.490723,17.2788
0.768713,0.487061,17.9071
0.791002,0.498047,19.059
0.818904,0.524902,20.1062
0.824447,0.473633,21.1534
0.891498,0.792236,22.5147
0.945432,0.517578,23.1431
0.902542,0.493164,23.6667
0.9249,0.568848,24.295
0.939778,0.644531,24.9233
0.980785,0.600586,25.7611
1.01999,0.623779,27.5413
1.06457,0.55542,28.6932
1.09242,0.716553,29.531
1.09815,0.765381,29.7404
1.19336,0.756836,29.1121
1.18415,0.805664,28.6932
1.1242,0.843506,27.9602
1.14098,0.765381,28.4838
1.22841,0.830078,29.1121
1.24867,0.826416,30.1593
1.24304,0.819092,31.5206
1.3324,0.596924,32.3584
1.28234,0.776367,33.5103
1.37179,0.791016,34.767
1.45358,0.744629,36.7566
1.44056,0.690918,39.1652
1.33448,0.79834,41.1549
1.34767,0.814209,41.7832
1.42785,0.72998,41.9926
1.43151,0.836182,41.3643
1.46704,0.83252,41.3643
1.3962,0.638428,41.7832
1.32912,0.649414,41.5737
1.25648,0.698242,41.5737
1.33659,0.863037,41.7832
1.43508,0.725098,43.5634
1.44977,0.736084,45.972
1.48507,0.795898,48.3805
1.51655,0.683594,50.3702
1.6137,0.653076,50.9985
1.64196,0.939941,50.5796
1.56567,0.595703,49.9513
1.48944,0.501709,48.7994
1.55033,0.791016,47.7522
1.54649,0.537109,48.59
1.49072,0.621338,50.9985
1.49804,0.65918,52.9882
1.46107,0.643311,55.3968
1.42192,0.78125,56.2345
1.39391,0.915527,56.0251
1.33433,0.513916,55.6062
1.35673,0.604248,54.7684
1.368,0.402832,54.7684
1.28587,0.411377,55.6062
1.30072,0.513916,56.6534
1.41244,0.445557,58.2242
1.42591,0.557861,59.3761
1.36463,0.284424,59.5855
1.36424,0.360107,60.0044
1.39755,0.422363,60.2139
1.33817,0.402832,61.2611
1.23401,0.41748,61.7847
1.15044,0.32959,61.9941
1.0888,0.41748,61.9941
1.16515,0.214844,61.0516
1.1578,0.195313,61.0516
1.11479,0.281982,61.9941
1.10009,0.241699,63.6696
1.061,0.147705,62.8319
1.087,0.269775,61.9941
1.01802,0.150146,60.4233
0.962126,0.0598145,60.2139
0.977128,0.123291,61.7847
0.988255,0.0720215,63.4602
1.00682,0.134277,64.4026
0.9698,0.238037,63.6696
0.914004,0.17334,62.6224
0.897144,0.234375,61.2611
0.9063,0.106201,61.5752
0.850416,0.0170898,63.2507
0.830116,0.00732422,64.8215
0.787216,0.12085,65.4499
0.761172,-0.012207,62.413
0.779938,-0.0927734,59.3761
0.681111,0.349121,57.8053
0.647541,-0.0244141,58.0147
0.593479,-0.251465,61.0516
0.558095,-0.180664,63.2507
0.5469,-0.10498,64.1932
0.560006,-0.0231934,63.0413
0.606581,-0.057373,60.8422
0.54322,-0.065918,60.0044
0.518962,-0.0585938,59.3761
0.489202,-0.129395,58.6431
0.491036,-0.201416,58.4336
0.522756,-0.146484,58.0147
0.543307,-0.234375,57.8053
0.52099,-0.250244,57.177
0.483744,-0.247803,56.9675
0.487395,-0.428467,56.2345
0.433383,-0.333252,55.6062
0.468672,-0.390625,55.6062
0.451885,-0.375977,55.1873
0.351386,-0.400391,54.9779
0.394299,-0.351563,54.559
0.351438,-0.343018,54.0354
0.349533,-0.368652,53.826
0.325357,-0.477295,52.9882
0.355166,-0.386963,51.6268
0.35332,-0.36377,50.1608
