np,nc,no
11.2549,-19.4779,-0.566895
10.123,-19.4779,-0.566895
9.1351,-19.8968,-0.457214
8.0193,-19.8968,-0.457214
6.88406,-20.1062,-0.327026
5.78221,-20.1062,-0.327026
4.83737,-20.1062,-0.205627
4.04857,-20.1062,-0.205627
3.38114,-20.2109,-0.0734253
2.63482,-20.2109,-0.0734253
1.80161,-20.1062,0.0527344
1.11574,-20.1062,0.0527344
0.568652,-20.0015,0.157288
0.0822555,-20.0015,0.157288
-0.343572,-19.4779,0.274841
-0.873732,-19.4779,0.274841
-1.24761,-18.4307,0.426453
-1.58663,-18.4307,0.426453
-1.80404,-18.1165,0.516907
-1.88245,-18.1165,0.516907
-1.98687,-17.174,0.653503
-2.04789,-17.174,0.653503
-2.05666,-17.174,0.772339
-2.00418,-17.174,0.772339
-1.90843,-17.0693,0.874146
-1.74322,-17.0693,0.874146
-1.32597,-16.1268,0.97229
-0.83932,-16.1268,0.97229
-0.361185,-15.9174,1.09845
0.143141,-15.9174,1.09845
0.673312,-15.0796,1.19202
1.30781,-15.0796,1.19202
2.00282,-13.823,1.27039
2.79314,-13.823,1.27039
3.76577,-13.2994,1.3645
4.77294,-13.2994,1.3645
5.80638,-12.3569,1.45404
6.87298,-12.3569,1.45404
7.98124,-10.3673,1.53772
8.99651,-10.3673,1.53772
10.1228,-9.0059,1.60895
11.5115,-9.0059,1.60895
12.699,-8.06342,1.67688
13.7422,-8.06342,1.67688
14.9173,-7.01622,1.73071
16.0598,-7.01622,1.73071
17.5555,-5.75959,1.78326
19.0141,-5.75959,1.78326
20.2994,-4.18879,1.83582
21.5966,-4.18879,1.83582
22.577,-2.72271,1.88104
23.997,-2.72271,1.88104
25.1947,-1.25664,1.90155
26.3737,-1.25664,1.90155
27.788,0.10472,1.93011
28.8381,0.10472,1.93011
30.2322,1.36136,1.95502
31.3383,1.36136,1.95502
32.3234,2.72271,1.96124
33.2301,2.72271,1.96124
34.1577,3.97935,1.95996
34.9965,3.97935,1.95996
35.5329,5.23599,1.96198
35.8185,5.23599,1.96198
36.0716,6.49263,1.91492
36.6403,6.49263,1.91492
37.1482,7.53982,1.8869
38.4415,7.53982,1.8869
39.2517,8.16814,1.92645
39.6766,8.16814,1.92645
38.9308,9.21534,1.91748
36.4709,9.21534,1.91748
34.5028,11.1003,1.80304
33.1019,11.1003,1.80304
32.1785,12.7758,1.73639
32.3373,12.7758,1.73639
32.7409,13.5088,1.71313
32.6789,13.5088,1.71313
32.1657,14.6608,1.62817
31.5751,14.6608,1.62817
31.0174,16.0221,1.53021
30.5673,16.0221,1.53021
30.6313,16.0221,1.48846
30.4198,16.0221,1.48846
29.4889,16.7552,1.40497
28.6768,16.7552,1.40497
27.7192,17.6976,1.26196
27.2922,17.6976,1.26196
27.616,17.8024,1.2063
27.8388,17.8024,1.2063
27.4577,18.4307,1.13104
25.6399,18.4307,1.13104
23.7485,18.8496,0.970459
22.8553,18.8496,0.970459
22.2588,19.792,0.96167
20.8742,19.792,0.96167
18.7178,20.5251,0.784424
16.7741,20.5251,0.784424
15.3154,20.944,0.667053
14.3147,20.944,0.667053
13.3641,21.0487,0.582275
11.8154,21.0487,0.582275
10.086,21.1534,0.443481
8.63049,21.1534,0.443481
7.53177,21.8864,0.32373
6.4145,21.8864,0.32373
5.37402,22.41,0.211487
4.50756,22.41,0.211487
3.48384,22.41,0.0648193
2.65202,22.41,0.0648193
1.95805,22.41,-0.0349731
1.2633,22.41,-0.0349731
0.586024,22.2006,-0.168274
-0.108917,22.2006,-0.168274
-0.64764,21.4676,-0.287109
-1.05614,21.4676,-0.287109
-1.53424,20.8392,-0.416382
-1.96933,20.8392,-0.416382
-2.3517,20.0015,-0.541077
-2.59512,20.0015,-0.541077
-2.79556,19.3732,-0.644348
-2.88225,19.3732,-0.644348
-2.81263,18.5354,-0.75293
-2.71748,18.5354,-0.75293
-2.56995,18.5354,-0.882202
-2.43955,18.5354,-0.882202
-2.3609,18.1165,-0.967346
-2.10863,18.1165,-0.967346
-1.60414,16.8599,-1.06952
-0.873975,16.8599,-1.06952
-0.274129,16.2316,-1.18762
0.177845,16.2316,-1.18762
0.829629,15.4985,-1.27844
1.62867,15.4985,-1.27844
2.48915,14.9749,-1.35938
3.40969,14.9749,-1.35938
4.37337,14.3466,-1.45074
5.39771,14.3466,-1.45074
6.40299,12.9853,-1.54047
7.37412,12.9853,-1.54047
8.40705,11.7286,-1.61023
9.56064,11.7286,-1.61023
10.505,10.9956,-1.67285
11.6302,10.9956,-1.67285
12.965,9.63422,-1.7276
14.1681,9.63422,-1.7276
15.4299,7.64454,-1.78656
16.5252,7.64454,-1.78656
17.9149,5.55015,-1.82922
19.385,5.55015,-1.82922
20.5683,3.87463,-1.86713
21.8182,3.87463,-1.86713
22.999,2.72271,-1.9118
24.2456,2.72271,-1.9118
24.9211,1.15192,-1.92462
26.0865,1.15192,-1.92462
27.6446,-0.20944,-1.95428
28.376,-0.20944,-1.95428
29.4536,-1.46608,-1.95447
30.2467,-1.46608,-1.95447
31.4099,-2.82743,-1.96271
32.46,-2.82743,-1.96271
32.7565,-3.87463,-1.96271
33.4882,-3.87463,-1.96271
33.8346,-4.71239,-1.95392
33.8468,-4.71239,-1.95392
33.7496,-6.17847,-1.92371
33.663,-6.17847,-1.92371
33.8524,-8.27286,-1.88489
34.0053,-8.27286,-1.88489
33.9167,-10.0531,-1.85028
33.9225,-10.0531,-1.85028
34.2856,-10.8909,-1.8316
34.0304,-10.8909,-1.8316
33.1706,-11.6239,-1.76331
32.429,-11.6239,-1.76331
31.7073,-12.9853,-1.68823
31.1068,-12.9853,-1.68823
30.4295,-14.1372,-1.63293
29.8929,-14.1372,-1.63293
29.5292,-14.7655,-1.57306
28.8202,-14.7655,-1.57306
28.1236,-15.4985,-1.4762
27.2202,-15.4985,-1.4762
26.7286,-15.4985,-1.35608
26.7156,-15.4985,-1.35608
26.8717,-15.9174,-1.30829
27.0397,-15.9174,-1.30829
26.394,-16.9646,-1.22479
25.2551,-16.9646,-1.22479
24.2414,-17.0693,-1.07556
23.4666,-17.0693,-1.07556
23.0026,-17.0693,-1.04974
21.9092,-17.0693,-1.04974
20.2069,-17.3835,-0.919739
18.2399,-17.3835,-0.919739
16.3593,-18.1165,-0.748169
15.4023,-18.1165,-0.748169
14.8161,-18.7448,-0.706421
14.021,-18.7448,-0.706421
12.7057,-19.3732,-0.556458
11.1052,-19.3732,-0.556458
9.65326,-20.5251,-0.429382
8.64104,-20.5251,-0.429382
7.85372,-20.6298,-0.350281
6.9875,-20.6298,-0.350281
5.78212,-20.6298,-0.194458
4.47333,-20.6298,-0.194458
3.46731,-20.6298,-0.0796509
2.72978,-20.6298,-0.0796509
2.01848,-20.5251,0.0422974
1.28092,-20.5251,0.0422974
0.62957,-19.8968,0.160217
0.0909478,-19.8968,0.160217
-0.604232,-19.792,0.288574
-1.0126,-19.792,0.288574
-1.25609,-19.4779,0.4021
-1.69078,-19.4779,0.4021
-1.96921,-19.1637,0.537964
-2.22169,-19.1637,0.537964
-2.3695,-18.9543,0.647644
-2.44785,-18.9543,0.647644
-2.34335,-18.1165,0.74469
-2.13481,-18.1165,0.74469
-1.90027,-16.5457,0.890991
-1.5436,-16.5457,0.890991
-1.3699,-16.2316,0.984375
-1.11748,-16.2316,0.984375
-0.656576,-15.1844,1.09241
-0.065513,-15.1844,1.09241
0.464664,-13.9277,1.18231
1.18608,-13.9277,1.18231
1.92452,-13.823,1.29218
2.61949,-13.823,1.29218
3.2877,-12.8805,1.3764
4.06027,-12.8805,1.3764
4.90213,-11.6239,1.45258
5.78785,-11.6239,1.45258
6.82084,-10.7861,1.52966
7.87723,-10.7861,1.52966
8.96257,-10.2625,1.59961
10.0565,-10.2625,1.59961
11.1801,-8.90118,1.67432
12.6786,-8.90118,1.67432
13.8725,-7.12094,1.73145
14.9089,-7.12094,1.73145
16.0674,-5.65487,1.78949
17.3542,-5.65487,1.78949
18.8321,-4.18879,1.82996
20.2572,-4.18879,1.82996
21.5342,-2.82743,1.88654
22.2761,-2.82743,1.88654
22.9899,-1.36136,1.90906
24.0698,-1.36136,1.90906
24.9775,-0.10472,1.94586
25.9472,-0.10472,1.94586
26.5272,1.0472,1.9585
26.9583,1.0472,1.9585
27.925,2.61799,1.966
28.4816,2.61799,1.966
29.0107,3.56047,1.96307
29.2283,3.56047,1.96307
29.8072,4.39823,1.95703
30.5194,4.39823,1.95703
30.8899,5.75959,1.94769
31.452,5.75959,1.94769
31.5831,7.22566,1.92554
31.9358,7.22566,1.92554
32.2987,8.4823,1.88617
32.1574,8.4823,1.88617
32.5045,9.42478,1.836
32.8241,9.42478,1.836
33.1899,9.84366,1.80157
33.6223,9.84366,1.80157
33.6459,10.7861,1.76239
33.6114,10.7861,1.76239
33.2445,12.1475,1.70068
32.6438,12.1475,1.70068
32.0446,12.8805,1.59906
31.8855,12.8805,1.59906
31.9939,13.1947,1.52032
32.579,13.1947,1.52032
33.3421,14.1372,1.50916
33.5611,14.1372,1.50916
32.4679,14.9749,1.3797
30.6288,14.9749,1.3797
29.4557,15.6032,1.22681
29.7449,15.6032,1.22681
30.7882,16.6504,1.3222
30.1192,16.6504,1.3222
27.2495,17.8024,1.13196
23.8919,17.8024,1.13196
21.4506,18.6401,0.940796
20.6181,18.6401,0.940796
20.8291,18.9543,0.966064
20.0858,18.9543,0.966064
18.1873,19.059,0.793762
16.1315,19.059,0.793762
14.3296,19.8968,0.675293
12.854,19.8968,0.675293
11.4424,20.8392,0.58429
10.3871,20.8392,0.58429
9.34946,21.2581,0.43634
8.05989,21.2581,0.43634
7.08221,21.4676,0.332886
6.23303,21.4676,0.332886
5.43583,21.4676,0.192627
4.5093,21.4676,0.192627
3.65934,21.4676,0.0734253
2.92991,21.4676,0.0734253
2.23541,21.2581,-0.0377197
1.54125,21.2581,-0.0377197
0.837871,20.3156,-0.17981
0.160387,20.3156,-0.17981
-0.421689,19.8968,-0.284729
-0.804094,19.8968,-0.284729
-1.15177,19.3732,-0.408325
-1.60366,19.3732,-0.408325
-1.94305,19.059,-0.529541
-2.0738,19.059,-0.529541
-2.22995,18.8496,-0.650391
-2.48211,18.8496,-0.650391
-2.46486,18.4307,-0.738831
-2.25669,18.4307,-0.738831
-1.9435,17.3835,-0.876526
-1.83907,17.3835,-0.876526
-1.67405,17.174,-0.985474
-1.35209,17.174,-0.985474
-0.900122,16.5457,-1.07538
-0.274205,16.5457,-1.07538
0.351686,16.0221,-1.18341
1.02951,16.0221,-1.18341
1.78527,14.8702,-1.2951
2.55833,14.8702,-1.2951
3.2098,14.1372,-1.37695
3.92194,14.1372,-1.37695
4.80713,13.9277,-1.44562
5.70903,13.9277,-1.44562
6.82073,12.1475,-1.53333
7.99218,12.1475,-1.53333
9.08454,10.1578,-1.60016
10.3319,10.1578,-1.60016
11.5877,8.58702,-1.67853
12.7746,8.58702,-1.67853
13.9401,7.33038,-1.73273
15.062,7.33038,-1.73273
16.6205,6.38791,-1.78033
17.8574,6.38791,-1.78033
19.1793,5.02655,-1.83215
20.6112,5.02655,-1.83215
21.8792,3.45575,-1.88123
23.1635,3.45575,-1.88123
24.2031,1.88496,-1.9032
25.2273,1.88496,-1.9032
26.4776,0.314159,-1.93158
27.5444,0.314159,-1.93158
28.6041,-1.15192,-1.9574
29.6898,-1.15192,-1.9574
30.4741,-2.51327,-1.95996
31.266,-2.51327,-1.95996
31.8606,-3.66519,-1.96436
32.3532,-3.66519,-1.96436
33.2992,-4.92183,-1.94055
34.1449,-4.92183,-1.94055
35.2354,-6.07375,-1.92151
36.2109,-6.07375,-1.92151
37.3529,-6.80678,-1.92609
38.4137,-6.80678,-1.92609
38.0334,-7.74926,-1.92316
37.3739,-7.74926,-1.92316
36.343,-8.90118,-1.8642
35.0115,-8.90118,-1.8642
34.4664,-10.5767,-1.79315
34.2772,-10.5767,-1.79315
34.4217,-12.9853,-1.76477
34.4867,-12.9853,-1.76477
33.9448,-14.2419,-1.71881
33.1904,-14.2419,-1.71881
31.8517,-14.8702,-1.62579
30.9026,-14.8702,-1.62579
30.175,-16.0221,-1.5531
29.5473,-16.0221,-1.5531
28.9686,-16.5457,-1.49689
28.0321,-16.5457,-1.49689
27.2327,-17.174,-1.38483
26.5076,-17.174,-1.38483
25.9865,-17.2788,-1.26599
26.2406,-17.2788,-1.26599
26.4096,-17.5929,-1.22919
26.1507,-17.5929,-1.22919
25.0826,-18.2212,-1.08948
23.7473,-18.2212,-1.08948
22.8988,-18.326,-1.00488
22.2628,-18.326,-1.00488
21.1822,-18.6401,-0.944641
19.4887,-18.6401,-0.944641
17.6635,-18.7448,-0.763
15.9547,-18.7448,-0.763
14.6907,-19.4779,-0.665771
14.0187,-19.4779,-0.665771
13.0958,-20.3156,-0.580261
11.8421,-20.3156,-0.580261
10.3196,-20.944,-0.426453
8.93625,-20.944,-0.426453
7.88876,-21.4676,-0.336182
6.9778,-21.4676,-0.336182
6.10297,-21.5723,-0.21405
5.00284,-21.5723,-0.21405
3.73664,-21.5723,-0.0754395
2.79962,-21.5723,-0.0754395
2.13121,-21.5723,0.0368042
1.39359,-21.5723,0.0368042
0.559889,-21.1534,0.165527
-0.0567816,-21.1534,0.165527
-0.656297,-20.7345,0.297729
-1.2038,-20.7345,0.297729
-1.56033,-20.3156,0.396973
-1.83008,-20.3156,0.396973
-2.11691,-19.8968,0.549866
-2.50811,-19.8968,0.549866
-2.68202,-19.792,0.642517
-2.67364,-19.792,0.642517
-2.60433,-18.9543,0.742126
-2.38682,-18.9543,0.742126
-2.20415,-17.2788,0.888062
-2.06525,-17.2788,0.888062
-1.96958,-17.0693,0.987854
-1.70892,-17.0693,0.987854
-1.32632,-16.0221,1.07739
-0.752295,-16.0221,1.07739
-0.143782,-15.0796,1.18231
0.560282,-15.0796,1.18231
1.2379,-14.7655,1.29767
1.89819,-14.7655,1.29767
2.51541,-13.9277,1.37219
3.14042,-13.9277,1.37219
3.90401,-12.7758,1.44727
4.96323,-12.7758,1.44727
6.17804,-12.1475,1.526
7.29754,-12.1475,1.526
8.44145,-11.3097,1.61188
9.49763,-11.3097,1.61188
10.6579,-9.21534,1.66809
11.9397,-9.21534,1.66809
13.2162,-7.74926,1.73071
14.6148,-7.74926,1.73071
15.7519,-6.59734,1.77832
17.0086,-6.59734,1.77832
18.4237,-5.44543,1.82794
19.5916,-5.44543,1.82794
21.1044,-3.97935,1.87811
22.3345,-3.97935,1.87811
23.4788,-2.30383,1.9129
24.5386,-2.30383,1.9129
25.2994,-1.0472,1.93671
26.3746,-1.0472,1.93671
27.1985,0.733038,1.96161
28.0493,0.733038,1.96161
28.7027,2.19911,1.97186
29.003,2.19911,1.97186
29.454,3.35103,1.9693
29.7862,3.35103,1.9693
30.019,4.50295,1.95941
30.079,4.50295,1.95941
30.4207,5.44543,1.93854
30.9555,5.44543,1.93854
31.2842,6.28319,1.92206
31.5824,6.28319,1.92206
31.7146,7.53982,1.89587
31.9635,7.53982,1.89587
32.1336,9.11062,1.85651
32.0019,9.11062,1.85651
31.9389,10.472,1.79553
31.8579,10.472,1.79553
32.0658,10.9956,1.73566
32.0554,10.9956,1.73566
32.2589,11.6239,1.70068
32.4398,11.6239,1.70068
31.9724,12.7758,1.63916
31.4984,12.7758,1.63916
30.5626,13.6136,1.54559
29.9062,13.6136,1.54559
30.0038,14.1372,1.44415
29.9981,14.1372,1.44415
30.3147,14.556,1.39728
30.4672,14.556,1.39728
29.9067,15.1844,1.33813
28.2112,15.1844,1.33813
26.5084,15.8127,1.14313
25.9079,15.8127,1.14313
25.9688,16.8599,1.16492
25.6052,16.8599,1.16492
23.9462,18.0118,1.04681
21.2075,18.0118,1.04681
19.0241,18.5354,0.843567
17.774,18.5354,0.843567
17.1525,19.059,0.828552
16.6445,19.059,0.828552
15.2461,19.1637,0.685181
13.2744,19.1637,0.685181
11.6318,19.792,0.555359
10.2649,19.792,0.555359
9.04652,20.5251,0.459961
8.04345,20.5251,0.459961
7.05636,20.7345,0.322815
6.01652,20.7345,0.322815
5.01065,20.8392,0.19574
4.16976,20.8392,0.19574
3.50183,20.8392,0.0785522
2.75572,20.8392,0.0785522
2.00981,20.8392,-0.0391846
1.32413,20.8392,-0.0391846
0.725054,20.4204,-0.168457
0.143072,20.4204,-0.168457
-0.37825,19.6873,-0.288025
-0.778003,19.6873,-0.288025
-1.24749,19.059,-0.429016
-1.58657,19.059,-0.429016
-1.83008,18.6401,-0.52533
-2.00397,18.6401,-0.52533
-2.07366,17.5929,-0.637024
-2.09098,17.5929,-0.637024
-1.98678,17.2788,-0.765747
-2.0825,17.2788,-0.765747
-1.9868,17.2788,-0.869751
-1.70884,17.2788,-0.869751
-1.41303,16.3363,-0.973572
-0.952139,16.3363,-0.973572
-0.395852,15.3938,-1.07629
0.177894,15.3938,-1.07629
0.795045,14.7655,-1.19476
1.44652,14.7655,-1.19476
2.14164,13.7183,-1.27899
2.95798,13.7183,-1.27899
3.82538,13.2994,-1.36743
4.84988,13.2994,-1.36743
5.8225,12.6711,-1.45404
6.95894,12.6711,-1.45404
7.94708,11.1003,-1.539
8.92667,11.1003,-1.539
10.0861,10.0531,-1.61151
11.3852,10.0531,-1.61151
12.6425,9.32006,-1.67249
13.5398,9.32006,-1.67249
14.7242,8.16814,-1.73291
16.1446,8.16814,-1.73291
17.37,6.17847,-1.78271
18.7526,6.17847,-1.78271
19.9799,4.29351,-1.83673
21.2809,4.29351,-1.83673
22.7396,2.61799,-1.87976
23.8447,2.61799,-1.87976
25.1374,1.0472,-1.90521
26.2674,1.0472,-1.90521
27.2839,-0.20944,-1.93872
28.555,-0.20944,-1.93872
29.344,-1.36136,-1.9574
30.0336,-1.36136,-1.9574
30.7388,-2.72271,-1.966
31.4094,-2.72271,-1.966
32.2824,-3.97935,-1.96674
32.6269,-3.97935,-1.96674
33.0702,-5.75959,-1.95776
33.3164,-5.75959,-1.95776
33.644,-7.4351,-1.93982
34.0488,-7.4351,-1.93982
34.5175,-8.69174,-1.92206
34.8244,-8.69174,-1.92206
34.9142,-9.42478,-1.90521
34.9119,-9.42478,-1.90521
34.6367,-10.1578,-1.86163
34.0351,-10.1578,-1.86163
33.5078,-11.7286,-1.80304
33.1825,-11.7286,-1.80304
32.9438,-12.9853,-1.76697
32.7355,-12.9853,-1.76697
32.3739,-13.823,-1.70764
31.8386,-13.823,-1.70764
31.0916,-14.556,-1.62653
30.4083,-14.556,-1.62653
29.792,-14.7655,-1.50586
30.2833,-14.7655,-1.50586
31.0301,-15.2891,-1.4632
31.7123,-15.2891,-1.4632
31.9051,-16.6504,-1.44104
31.0789,-16.6504,-1.44104
29.7725,-16.9646,-1.22681
29.2105,-16.9646,-1.22681
29.6713,-16.9646,-1.24896
29.6851,-16.9646,-1.24896
28.0621,-17.4882,-1.18103
25.4794,-17.4882,-1.18103
22.6451,-17.9071,-0.930359
21.0129,-17.9071,-0.930359
20.563,-18.8496,-0.924866
20.3047,-18.8496,-0.924866
19.2942,-19.5826,-0.805298
17.2033,-19.5826,-0.805298
15.2437,-20.8392,-0.663574
13.8716,-20.8392,-0.663574
12.61,-21.4676,-0.589966
11.5965,-21.4676,-0.589966
10.3779,-21.5723,-0.440002
8.84789,-21.5723,-0.440002
7.53206,-21.8864,-0.331055
6.56209,-21.8864,-0.331055
5.58262,-21.8864,-0.202148
4.44764,-21.8864,-0.202148
3.53695,-21.8864,-0.0814819
2.64265,-21.8864,-0.0814819
1.86199,-21.5723,0.0408325
1.19389,-21.5723,0.0408325
0.429617,-21.3628,0.162781
-0.247931,-21.3628,0.162781
-0.786725,-21.2581,0.295898
-1.31688,-21.2581,0.295898
-1.66468,-20.944,0.397156
-1.97762,-20.944,0.397156
-2.18629,-19.8968,0.54126
-2.3686,-19.8968,0.54126
-2.70849,-19.2684,0.662476
-2.83069,-19.2684,0.662476
-2.78692,-18.5354,0.747437
-2.60431,-18.5354,0.747437
-2.32603,-17.5929,0.882202
-2.20428,-17.5929,0.882202
-2.00445,-17.4882,0.992981
-1.7869,-17.4882,0.992981
-1.36963,-16.7552,1.07117
-0.752138,-16.7552,1.07117
-0.187149,-16.3363,1.18268
0.482085,-16.3363,1.18268
1.10776,-15.708,1.28339
1.82886,-15.708,1.28339
2.68051,-14.0324,1.36725
3.54848,-14.0324,1.36725
4.46827,-13.1947,1.44086
5.45799,-13.1947,1.44086
6.72589,-12.6711,1.52417
7.97497,-12.6711,1.52417
9.25581,-10.8909,1.60419
10.512,-10.8909,1.60419
11.586,-8.79646,1.67322
12.7287,-8.79646,1.67322
13.9054,-7.74926,1.73529
15.2877,-7.74926,1.73529
16.5921,-6.9115,1.77521
17.8091,-6.9115,1.77521
19.1344,-5.34071,1.82776
20.456,-5.34071,1.82776
21.8695,-3.76991,1.8761
23.2155,-3.76991,1.8761
24.4953,-2.40855,1.91217
25.5231,-2.40855,1.91217
26.7254,-0.837758,1.92828
27.9086,-0.837758,1.92828
28.9973,0.523599,1.9541
29.9787,0.523599,1.9541
30.6495,1.88496,1.96124
31.9594,1.88496,1.96124
32.878,3.24631,1.96326
33.4218,3.24631,1.96326
33.9366,4.50295,1.9574
34.0967,4.50295,1.9574
34.6914,5.55015,1.91382
35.225,5.55015,1.91382
35.9569,6.38791,1.90283
36.8703,6.38791,1.90283
37.3641,7.33038,1.92004
37.4331,7.33038,1.92004
36.5073,8.27286,1.8999
35.1489,8.27286,1.8999
33.793,10.1578,1.81128
32.239,10.1578,1.81128
31.5035,11.9381,1.73547
31.2378,11.9381,1.73547
31.376,12.4617,1.70361
31.6725,12.4617,1.70361
31.2836,13.2994,1.64575
30.7822,13.2994,1.64575
30.0255,15.0796,1.53241
29.5915,15.0796,1.53241
29.4725,15.4985,1.47986
29.256,15.4985,1.47986
28.7037,15.708,1.4068
27.8675,15.708,1.4068
26.9565,16.6504,1.28503
26.0461,16.6504,1.28503
25.491,17.0693,1.17572
25.4235,17.0693,1.17572
25.3404,17.3835,1.15997
24.8092,17.3835,1.15997
22.9635,17.9071,0.975769
21.1036,17.9071,0.975769
20.2261,18.6401,0.906189
19.4516,18.6401,0.906189
18.3372,19.4779,0.834229
16.6964,19.4779,0.834229
15.0455,19.792,0.653503
13.4219,19.792,0.653503
12.2122,20.1062,0.581726
11.3914,20.1062,0.581726
10.1904,20.3156,0.445679
8.72717,20.3156,0.445679
7.41036,20.6298,0.324646
6.18905,20.6298,0.324646
5.14887,21.0487,0.208191
4.29952,21.0487,0.208191
3.53655,21.0487,0.0880737
2.643,21.0487,0.0880737
1.8186,21.0487,-0.0441284
1.2024,21.0487,-0.0441284
0.664174,21.0487,-0.161682
0.0735071,21.0487,-0.161682
-0.508538,20.6298,-0.284546
-0.986399,20.6298,-0.284546
-1.30803,20.1062,-0.413452
-1.63841,20.1062,-0.413452
-2.00338,19.3732,-0.537415
-2.13413,19.3732,-0.537415
-2.28193,18.4307,-0.667969
-2.48222,18.4307,-0.667969
-2.57819,17.8024,-0.761353
-2.46512,17.8024,-0.761353
-2.21303,16.8599,-0.86792
-2.117,16.8599,-0.86792
-1.80424,16.3363,-0.980347
-1.33492,16.3363,-0.980347
-0.882695,16.3363,-1.08966
-0.508882,16.3363,-1.08966
-0.0828717,15.2891,-1.1825
0.638491,15.2891,-1.1825
1.47258,14.0324,-1.26819
2.32385,14.0324,-1.26819
3.21819,13.2994,-1.37476
4.19087,13.2994,-1.37476
5.18093,12.5664,-1.45422
6.20466,12.5664,-1.45422
7.12286,11.4145,-1.53113
8.20681,11.4145,-1.53113
9.438,10.472,-1.60748
10.4606,10.472,-1.60748
11.9589,9.73894,-1.67468
13.1798,9.73894,-1.67468
14.3477,8.06342,-1.72778
15.5995,8.06342,-1.72778
16.6969,6.17847,-1.78748
18.1584,6.17847,-1.78748
19.5211,4.71239,-1.82813
20.6925,4.71239,-1.82813
21.833,3.45575,-1.88232
22.8913,3.45575,-1.88232
23.9737,2.0944,-1.91309
25.0151,2.0944,-1.91309
26.0844,0.523599,-1.93762
27.0488,0.523599,-1.93762
27.8253,-1.15192,-1.95648
28.5889,-1.15192,-1.95648
29.4803,-2.51327,-1.96216
30.324,-2.51327,-1.96216
30.8868,-3.45575,-1.96985
31.4063,-3.45575,-1.96985
31.9816,-4.60767,-1.96124
32.4034,-4.60767,-1.96124
32.721,-5.86431,-1.95007
32.7377,-5.86431,-1.95007
33.0118,-7.33038,-1.92334
33.0902,-7.33038,-1.92334
32.8656,-9.11062,-1.88416
32.8079,-9.11062,-1.88416
32.7237,-10.0531,-1.84717
32.8893,-10.0531,-1.84717
32.7474,-10.8909,-1.81494
32.3874,-10.8909,-1.81494
32.1445,-11.7286,-1.77045
31.4502,-11.7286,-1.77045
30.9605,-12.4617,-1.68695
30.7197,-12.4617,-1.68695
30.6191,-12.9853,-1.58606
31.4288,-12.9853,-1.58606
32.1531,-13.823,-1.54944
32.8111,-13.823,-1.54944
32.9497,-15.2891,-1.51318
32.1841,-15.2891,-1.51318
30.6232,-15.3938,-1.31818
30.1323,-15.3938,-1.31818
30.9824,-15.6032,-1.31781
31.5544,-15.6032,-1.31781
30.5952,-16.0221,-1.29565
28.0213,-16.0221,-1.29565
24.6709,-16.8599,-1.04993
22.3567,-16.8599,-1.04993
21.6905,-17.5929,-0.981445
21.8011,-17.5929,-0.981445
21.4223,-18.2212,-0.949951
20.0711,-18.2212,-0.949951
17.922,-19.3732,-0.770325
16.0072,-19.3732,-0.770325
14.7273,-20.5251,-0.689392
13.6462,-20.5251,-0.689392
12.5755,-20.5251,-0.576416
11.1925,-20.5251,-0.576416
9.61684,-21.1534,-0.434875
8.35457,-21.1534,-0.434875
7.37699,-21.2581,-0.329773
6.3714,-21.2581,-0.329773
5.24454,-21.2581,-0.204895
4.31669,-21.2581,-0.204895
3.4495,-21.2581,-0.0725098
2.6347,-21.2581,-0.0725098
1.9232,-21.2581,0.0311279
1.25481,-21.2581,0.0311279
0.499115,-20.944,0.179993
-0.273941,-20.944,0.179993
-0.795418,-20.7345,0.283264
-1.12563,-20.7345,0.283264
-1.48199,-20.4204,0.392578
-1.78644,-20.4204,0.392578
-2.09924,-18.8496,0.546204
-2.35192,-18.8496,0.546204
-2.58675,-18.6401,0.645813
-2.5431,-18.6401,0.645813
-2.38691,-17.8024,0.756958
-2.28244,-17.8024,0.756958
-2.10003,-17.5929,0.881653
-1.99589,-17.5929,0.881653
-1.83918,-17.174,0.990601
-1.49993,-17.174,0.990601
-1.07397,-16.3363,1.06897
-0.569728,-16.3363,1.06897
0.1431,-16.2316,1.18909
0.7689,-16.2316,1.18909
1.43784,-14.9749,1.28394
2.19376,-14.9749,1.28394
2.97512,-13.2994,1.36267
3.94761,-13.2994,1.36267
4.90242,-12.8805,1.45074
6.06485,-12.8805,1.45074
7.29766,-12.1475,1.53003
8.43274,-12.1475,1.53003
9.55056,-10.1578,1.61224
10.8426,-10.1578,1.61224
12.099,-8.4823,1.67688
13.0779,-8.4823,1.67688
14.2706,-7.64454,1.73181
15.6199,-7.64454,1.73181
16.8378,-6.28319,1.784
18.4858,-6.28319,1.784
19.7717,-5.02655,1.82721
21.0559,-5.02655,1.82721
22.2966,-3.56047,1.88031
23.5036,-3.56047,1.88031
24.7928,-1.88496,1.90686
25.7988,-1.88496,1.90686
27.1206,-0.523599,1.93048
28.2996,-0.523599,1.93048
29.295,0.942478,1.95062
30.6331,0.942478,1.95062
31.4979,2.19911,1.95337
32.3338,2.19911,1.95337
33.1005,3.35103,1.96912
33.6131,3.35103,1.96912
34.37,4.71239,1.95721
34.5646,4.71239,1.95721
34.8347,5.86431,1.91052
35.4392,5.86431,1.91052
36.3522,6.80678,1.90778
37.6852,6.80678,1.90778
38.1707,7.33038,1.92902
37.9377,7.33038,1.92902
36.6602,8.69174,1.89917
